"STATISTIC","Statistic Label","TLIST(A1)","Census Year","C04167V04938","Electoral Divisions","UNIT","VALUE"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cfd-13a3-e055-000000000001","Clondalkin-Cappaghmore, South Dublin","Number","2445"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cfe-13a3-e055-000000000001","Clondalkin-Dunawley, South Dublin","Number","11298"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cff-13a3-e055-000000000001","Clondalkin-Monastery, South Dublin","Number","11357"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d00-13a3-e055-000000000001","Clondalkin-Moorfield, South Dublin","Number","7024"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d01-13a3-e055-000000000001","Clondalkin-Rowlagh, South Dublin","Number","4106"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d5f-13a3-e055-000000000001","Edmondstown, South Dublin","Number","5685"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d60-13a3-e055-000000000001","Firhouse Village, South Dublin","Number","12254"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d61-13a3-e055-000000000001","Firhouse-Ballycullen, South Dublin","Number","10522"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d78-13a3-e055-000000000001","Firhouse-Knocklyon, South Dublin","Number","3510"
"F1011C01","Population - 2022","2022","2022","2ae19629-1dc8-13a3-e055-000000000001","Lucan Heights, South Dublin","Number","5131"
"F1011C01","Population - 2022","2022","2022","2ae19629-1dc7-13a3-e055-000000000001","Lucan-Esker, South Dublin","Number","33849"
"F1011C01","Population - 2022","2022","2022","2ae19629-1dde-13a3-e055-000000000001","Lucan-St. Helens, South Dublin","Number","16805"
"F1011C01","Population - 2022","2022","2022","2ae19629-1de2-13a3-e055-000000000001","Newcastle, South Dublin","Number","5552"
"F1011C01","Population - 2022","2022","2022","2ae19629-1de3-13a3-e055-000000000001","Palmerston Village, South Dublin","Number","3689"
"F1011C01","Population - 2022","2022","2022","2ae19629-1de4-13a3-e055-000000000001","Palmerston West, South Dublin","Number","7323"
"F1011C01","Population - 2022","2022","2022","2ae19629-1dff-13a3-e055-000000000001","Rathcoole, South Dublin","Number","6590"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e04-13a3-e055-000000000001","Rathfarnham Village, South Dublin","Number","3145"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e00-13a3-e055-000000000001","Rathfarnham-Ballyroan, South Dublin","Number","2743"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e01-13a3-e055-000000000001","Rathfarnham-Butterfield, South Dublin","Number","3290"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e02-13a3-e055-000000000001","Rathfarnham-Hermitage, South Dublin","Number","4378"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e03-13a3-e055-000000000001","Rathfarnham-St. Enda's, South Dublin","Number","3952"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e16-13a3-e055-000000000001","Saggart, South Dublin","Number","6248"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb3-13a3-e055-000000000001","Tallaght-Avonbeg, South Dublin","Number","1543"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb4-13a3-e055-000000000001","Tallaght-Belgard, South Dublin","Number","1635"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb5-13a3-e055-000000000001","Tallaght-Fettercairn, South Dublin","Number","11335"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb6-13a3-e055-000000000001","Tallaght-Glenview, South Dublin","Number","2171"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb7-13a3-e055-000000000001","Tallaght-Jobstown, South Dublin","Number","18125"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb8-13a3-e055-000000000001","Tallaght-Killinardan, South Dublin","Number","3878"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cca-13a3-e055-000000000001","Tallaght-Kilnamanagh, South Dublin","Number","4394"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ccb-13a3-e055-000000000001","Tallaght-Kiltipper, South Dublin","Number","9432"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ccc-13a3-e055-000000000001","Tallaght-Kingswood, South Dublin","Number","4291"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ccd-13a3-e055-000000000001","Tallaght-Millbrook, South Dublin","Number","3338"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cce-13a3-e055-000000000001","Tallaght-Oldbawn, South Dublin","Number","4445"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ccf-13a3-e055-000000000001","Tallaght-Springfield, South Dublin","Number","11297"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cd0-13a3-e055-000000000001","Tallaght-Tymon, South Dublin","Number","5138"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cd6-13a3-e055-000000000001","Templeogue Village, South Dublin","Number","2270"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cd1-13a3-e055-000000000001","Templeogue-Cypress, South Dublin","Number","2807"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cd2-13a3-e055-000000000001","Templeogue-Kimmage Manor, South Dublin","Number","4929"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cd3-13a3-e055-000000000001","Templeogue-Limekiln, South Dublin","Number","3821"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cd4-13a3-e055-000000000001","Templeogue-Orwell, South Dublin","Number","1991"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cd5-13a3-e055-000000000001","Templeogue-Osprey, South Dublin","Number","2258"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cd7-13a3-e055-000000000001","Terenure-Cherryfield, South Dublin","Number","2229"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ce6-13a3-e055-000000000001","Terenure-Greentrees, South Dublin","Number","2948"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ce7-13a3-e055-000000000001","Terenure-St. James, South Dublin","Number","2404"
"F1011C01","Population - 2022","2022","2022","2ae19629-1eef-13a3-e055-000000000001","Airport, Fingal","Number","6152"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ef0-13a3-e055-000000000001","Balbriggan Rural, Fingal","Number","19347"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ef1-13a3-e055-000000000001","Balbriggan Urban, Fingal","Number","8102"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ef2-13a3-e055-000000000001","Baldoyle, Fingal","Number","8096"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e22-13a3-e055-000000000001","Balgriffin, Fingal","Number","5544"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e33-13a3-e055-000000000001","Ballyboghil, Fingal","Number","1629"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e35-13a3-e055-000000000001","Balscadden, Fingal","Number","743"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc5-13a3-e055-000000000001","Blanchardstown-Abbotstown, Fingal","Number","6551"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc6-13a3-e055-000000000001","Blanchardstown-Blakestown, Fingal","Number","43905"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc7-13a3-e055-000000000001","Blanchardstown-Coolmine, Fingal","Number","11271"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc8-13a3-e055-000000000001","Blanchardstown-Corduff, Fingal","Number","3689"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc9-13a3-e055-000000000001","Blanchardstown-Delwood, Fingal","Number","5144"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cdd-13a3-e055-000000000001","Blanchardstown-Mulhuddart, Fingal","Number","4219"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cde-13a3-e055-000000000001","Blanchardstown-Roselawn, Fingal","Number","1647"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cdf-13a3-e055-000000000001","Blanchardstown-Tyrrelstown, Fingal","Number","3343"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ce5-13a3-e055-000000000001","Castleknock-Knockmaroon, Fingal","Number","20967"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cf6-13a3-e055-000000000001","Castleknock-Park, Fingal","Number","6355"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d17-13a3-e055-000000000001","Clonmethan, Fingal","Number","933"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d38-13a3-e055-000000000001","Donabate, Fingal","Number","11783"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d39-13a3-e055-000000000001","Dubber, Fingal","Number","8931"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d7d-13a3-e055-000000000001","Garristown, Fingal","Number","1801"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d94-13a3-e055-000000000001","Hollywood, Fingal","Number","1476"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d95-13a3-e055-000000000001","Holmpatrick, Fingal","Number","4147"
"F1011C01","Population - 2022","2022","2022","2ae19629-1daf-13a3-e055-000000000001","Howth, Fingal","Number","8399"
"F1011C01","Population - 2022","2022","2022","2ae19629-1dc5-13a3-e055-000000000001","Kilsallaghan, Fingal","Number","2406"
"F1011C01","Population - 2022","2022","2022","2ae19629-1dc6-13a3-e055-000000000001","Kinsaley, Fingal","Number","11470"
"F1011C01","Population - 2022","2022","2022","2ae19629-1dc9-13a3-e055-000000000001","Lucan North, Fingal","Number","1765"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ddf-13a3-e055-000000000001","Lusk, Fingal","Number","10774"
"F1011C01","Population - 2022","2022","2022","2ae19629-1de0-13a3-e055-000000000001","Malahide East, Fingal","Number","8406"
"F1011C01","Population - 2022","2022","2022","2ae19629-1de1-13a3-e055-000000000001","Malahide West, Fingal","Number","6014"
"F1011C01","Population - 2022","2022","2022","2ae19629-1de5-13a3-e055-000000000001","Portmarnock North, Fingal","Number","4048"
"F1011C01","Population - 2022","2022","2022","2ae19629-1dfe-13a3-e055-000000000001","Portmarnock South, Fingal","Number","4729"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e15-13a3-e055-000000000001","Rush, Fingal","Number","11116"
"F1011C01","Population - 2022","2022","2022","2ae19629-1c9f-13a3-e055-000000000001","Skerries, Fingal","Number","8880"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ca6-13a3-e055-000000000001","Sutton, Fingal","Number","5789"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb2-13a3-e055-000000000001","Swords Village, Fingal","Number","2786"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ca8-13a3-e055-000000000001","Swords-Forrest, Fingal","Number","15926"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ca7-13a3-e055-000000000001","Swords-Glasmore, Fingal","Number","7674"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb0-13a3-e055-000000000001","Swords-Lissenhall, Fingal","Number","12065"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cb1-13a3-e055-000000000001","Swords-Seatown, Fingal","Number","7465"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ce8-13a3-e055-000000000001","The Ward, Fingal","Number","13289"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cea-13a3-e055-000000000001","Turnapin, Fingal","Number","1730"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e25-13a3-e055-000000000001","Ballinteer-Broadford, Dún Laoghaire-Rathdown","Number","2480"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e26-13a3-e055-000000000001","Ballinteer-Ludford, Dún Laoghaire-Rathdown","Number","2110"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e27-13a3-e055-000000000001","Ballinteer-Marley, Dún Laoghaire-Rathdown","Number","2222"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e28-13a3-e055-000000000001","Ballinteer-Meadowbroads, Dún Laoghaire-Rathdown","Number","1696"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e29-13a3-e055-000000000001","Ballinteer-Meadowmount, Dún Laoghaire-Rathdown","Number","1828"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e24-13a3-e055-000000000001","Ballinteer-Woodpark, Dún Laoghaire-Rathdown","Number","5323"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e34-13a3-e055-000000000001","Ballybrack, Dún Laoghaire-Rathdown","Number","2872"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e38-13a3-e055-000000000001","Blackrock-Booterstown, Dún Laoghaire-Rathdown","Number","3629"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cbe-13a3-e055-000000000001","Blackrock-Carysfort, Dún Laoghaire-Rathdown","Number","6232"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cbf-13a3-e055-000000000001","Blackrock-Central, Dún Laoghaire-Rathdown","Number","3774"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc0-13a3-e055-000000000001","Blackrock-Glenomena, Dún Laoghaire-Rathdown","Number","2000"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e36-13a3-e055-000000000001","Blackrock-Monkstown, Dún Laoghaire-Rathdown","Number","3422"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc1-13a3-e055-000000000001","Blackrock-Newpark, Dún Laoghaire-Rathdown","Number","2278"
"F1011C01","Population - 2022","2022","2022","2ae19629-1e37-13a3-e055-000000000001","Blackrock-Seapoint, Dún Laoghaire-Rathdown","Number","1519"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc2-13a3-e055-000000000001","Blackrock-Stradbrook, Dún Laoghaire-Rathdown","Number","2612"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc3-13a3-e055-000000000001","Blackrock-Templehill, Dún Laoghaire-Rathdown","Number","2810"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cc4-13a3-e055-000000000001","Blackrock-Williamstown, Dún Laoghaire-Rathdown","Number","2876"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ce1-13a3-e055-000000000001","Cabinteely-Granitefield, Dún Laoghaire-Rathdown","Number","2713"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ce2-13a3-e055-000000000001","Cabinteely-Kilbogget, Dún Laoghaire-Rathdown","Number","2683"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ce3-13a3-e055-000000000001","Cabinteely-Loughlinstown, Dún Laoghaire-Rathdown","Number","5362"
"F1011C01","Population - 2022","2022","2022","2ae19629-1ce4-13a3-e055-000000000001","Cabinteely-Pottery, Dún Laoghaire-Rathdown","Number","5106"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cf7-13a3-e055-000000000001","Churchtown-Castle, Dún Laoghaire-Rathdown","Number","1911"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cf8-13a3-e055-000000000001","Churchtown-Landscape, Dún Laoghaire-Rathdown","Number","1446"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cf9-13a3-e055-000000000001","Churchtown-Nutgrove, Dún Laoghaire-Rathdown","Number","3190"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cfa-13a3-e055-000000000001","Churchtown-Orwell, Dún Laoghaire-Rathdown","Number","1968"
"F1011C01","Population - 2022","2022","2022","2ae19629-1cfb-13a3-e055-000000000001","Churchtown-Woodlawn, Dún Laoghaire-Rathdown","Number","1529"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d19-13a3-e055-000000000001","Clonskeagh-Belfield, Dún Laoghaire-Rathdown","Number","3754"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d1a-13a3-e055-000000000001","Clonskeagh-Farranboley, Dún Laoghaire-Rathdown","Number","1751"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d18-13a3-e055-000000000001","Clonskeagh-Milltown, Dún Laoghaire-Rathdown","Number","2252"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d1b-13a3-e055-000000000001","Clonskeagh-Roebuck, Dún Laoghaire-Rathdown","Number","3365"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d1c-13a3-e055-000000000001","Clonskeagh-Windy Arbour, Dún Laoghaire-Rathdown","Number","3020"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d1d-13a3-e055-000000000001","Dalkey Hill, Dún Laoghaire-Rathdown","Number","1536"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d1e-13a3-e055-000000000001","Dalkey Upper, Dún Laoghaire-Rathdown","Number","2144"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d1f-13a3-e055-000000000001","Dalkey-Avondale, Dún Laoghaire-Rathdown","Number","1439"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d20-13a3-e055-000000000001","Dalkey-Bullock, Dún Laoghaire-Rathdown","Number","1802"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d37-13a3-e055-000000000001","Dalkey-Coliemore, Dún Laoghaire-Rathdown","Number","1354"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d5a-13a3-e055-000000000001","Dundrum-Balally, Dún Laoghaire-Rathdown","Number","8844"
"F1011C01","Population - 2022","2022","2022","2ae19629-1d5b-13a3-e055-000000000001","Dundrum-Kilmacud, Dún Laoghaire-Rathdown","Number","3495"
